"","dictionaryID","cancerInstituteName","sourceName","localDictID","elementUsageNotes"
"334","DE135","ESystemicTherapyStartDateNotification","EpisodeStartDate","NOT300","Systemic agent therapy agents are drugs that travel through the bloodstream and reach and effect cells all over the body. They are administered orally or intravenously.

Record the first or earliest date systemic agent therapy was administered during the initial course of treatment. The initial course of treatment includes all treatments administered to the patient from diagnosis and before disease progression or recurrence.

Oral systemic therapy agents normally given on an outpatient basis should also be included.

The start date of the systemic agent therapy is recorded regardless of whether the course of treatment is completed as intended, and regardless of the intent or timing of systemic agent therapy.

Multiple entries are not permitted.

Dates relating to targeted therapies using a systemic agent therapy agent are included.  Targeted therapies are treatments that use drugs or other substances to identify and attack specific cancer cells. 

Dates of surgery, radiotherapy and other systemic therapy procedures are collected as separate items. However, if a patient receives treatment with a protocol that includes different types of systemic therapy agents, for example, a chemotherapy agent and a hormone therapy agent, record the start date of treatment in both relevant data items."
"335","DE44","ESystemicTherapyTreatmentCycleDay","Day","CRE064","The day or days within a cycle that the drug is administered. If a drug is administered on multiple days within a cycle, record the day (number) followed by comma (,) and the next day (number)
Example 1: Drug A is administered on Day 1
Example 2: Drug B is administered on Day 1,8,15"
"336","DE525","ESystemicTherapyTreatmentCycleDayNotification","Day","NOT314","The day or days within a cycle that the drug is administered. If a drug is administered on multiple days within a cycle, record the day (number) followed by comma (,) and the next day (number)
Example 1: Drug A is administered on Day 1
Example 2: Drug B is administered on Day 1,8,15"
"337","DE31","ESystemicTherapyTypeID","SystemicTherapyTypeId","CRE052","
CODES 1-7
Systemic agent therapy includes:
?chemotherapy 
?hormone therapy 
?immunotherapy
Or any combination of the above therapies.

Systemic therapy procedures are recorded separately.

CODE 0 - Active surveillance
Closely following a patient?s condition but not giving treatment unless there are changes in test results. Active surveillance may avoid or delay the need for radiation or surgery. It is used to find early signs that the condition is getting worse. During active surveillance, certain exams and tests, including biopsies, are done on a regular schedule as a type of expectant management. Active Surveillance is the name given to monitoring a cancer without treating it. It is sometimes used when there is reluctance to treat a low grade cancer.

Selecting Active Surveillance/Watchful Waiting as a treatment type tracks active surveillance as a form of treatment and whether or not the patient received treatment.
"
"338","DE538","ETMNStagingDate","TNMStagingDate","CRE002",NA
"339","DE548","ETNMEditionNumberID","TNMEditionNumberId","CRE011",NA
"340","DE546","ETNMStagingBasisIdID","TNMStagingBasisId","CRE010","CODE P     Pathological     

Pathological stage is based on histological evidence acquired before treatment, supplemented or modified by additional evidence acquired from surgery and from pathological examination.

CODE C     Clinical

Clinical stage is based on evidence obtained prior to treatment from physical examination, imaging, endoscopy, biopsy, surgical exploration or other relevant examinations.

Refer to the latest edition of the manual containing the appropriate classification system for the cancer. For example, refer to the latest edition of the International Union Against Cancer (UICC) reference manual TNM Classification of Malignant Tumours or the American Joint Committee on Cancer (AJCC) Cancer Staging Manual for coding rules for those tumours classified using the TNM system."
"341","DE545","ETNMStagingGroupingID","TNMStagingGroupingId","CRE009","Record the extent of the primary cancer at the time of the stage date

TNM staging applies to solid tumours excluding brain tumours.

The current edition of the American Joint Committee on Cancer (AJCC) Cancer Staging Manual provides an equivalent and alternative source of TNM stage grouping codes.

Stage groupings using classification systems other than the TNM classification system are recorded separately.
"
"342","DE59","EToxicityConstipationCode","ToxicityConstipationCode","CRE072","This is recorded for patients who have received chemotherapy treatment which has the potential to cause adverse events or toxicity. Monitoring the grade of toxicity provides the information required by a clinician to make the necessary adjustments to the protocol to minimise any further adverse events resulting from the treatment. The grade of toxicity has corresponding recommendations within the protocol on how to adjust the doses if the treatment continues to be given."
"343","DE236","EToxicityConstipationCodeNotification","ToxicityConstipationCode","NOT327","This is recorded for patients who have received chemotherapy treatment which has the potential to cause adverse events or toxicity. Monitoring the grade of toxicity provides the information required by a clinician to make the necessary adjustments to the protocol to minimise any further adverse events resulting from the treatment. The grade of toxicity has corresponding recommendations within the protocol on how to adjust the doses if the treatment continues to be given."
